y_test,y_pred
42,37.44339
86,97.87407
58,76.732506
202,209.47139
0,28.580507
274,206.4294
0,25.109983
18,16.26801
478,495.41174
33,31.424387
342,278.08887
377,385.32303
29,26.962402
5,5.9014063
5,6.0533915
0,13.325498
61,50.998257
17,18.178858
77,100.13047
4,7.919063
58,72.2165
47,22.029434
312,317.5928
169,148.88232
49,40.654133
48,51.80651
271,274.37488
77,70.23778
158,179.66176
168,202.55844
32,26.115662
45,43.693443
20,21.940563
65,71.12883
40,40.359066
36,34.610394
291,365.12534
0,38.166325
45,41.60939
36,51.279236
292,350.72327
7,8.040205
3,5.6183147
331,385.16068
3,5.482726
34,41.310295
266,290.84836
55,59.715263
44,42.281128
5,3.7993355
21,16.73616
37,35.381638
0,28.404148
3,6.6190057
10,7.7003555
1,4.9407
71,63.725212
7,8.867856
46,25.95473
230,252.3025
80,81.88168
3,6.7679405
43,34.983017
254,249.0888
30,15.733487
74,62.420242
161,183.2367
18,11.408208
343,380.8004
45,40.258175
39,44.04457
293,276.85187
9,8.17127
43,21.003595
29,36.601093
2,6.4242673
26,28.433477
9,11.6029415
444,450.02292
51,51.537045
75,59.535072
457,416.94733
75,74.97945
0,19.043348
33,38.99437
71,77.061806
231,250.61824
4,6.8036833
143,168.19347
34,36.996483
280,329.2716
56,60.232162
248,291.06393
29,17.562408
6,1.1935891
134,132.71014
113,109.28227
416,328.2449
496,594.53687
37,25.463116
45,39.19667
45,38.626335
68,76.46756
59,61.693123
23,11.912885
2,4.369888
58,61.18728
210,230.20668
0,12.895945
40,41.744305
63,50.441273
138,124.06932
42,43.384686
70,89.52776
21,16.075808
8,8.962058
194,221.94586
275,267.8147
22,13.79954
105,72.63954
86,68.50375
44,49.023537
12,19.575817
3,8.577804
73,74.93359
74,67.80022
5,5.719382
63,49.529766
20,18.577587
33,33.27247
58,42.510296
5,13.328846
74,84.371925
423,379.85834
272,209.35751
40,48.473907
562,443.69812
4,4.2477956
30,27.56013
22,20.287758
77,52.280293
40,20.41294
5,5.105599
3,5.6024785
78,88.59132
342,309.04877
18,9.967333
76,71.12959
97,88.69174
23,24.540276
51,53.062134
57,55.255184
55,50.845413
2,4.838664
57,50.8737
34,32.209415
93,77.09978
12,14.864258
0,19.36309
0,21.344696
54,60.97525
43,55.07136
12,4.704192
0,10.296566
7,10.289488
57,56.696682
209,209.37234
8,11.166276
28,21.141489
15,15.63249
46,37.345005
3,2.3721993
21,19.914482
0,12.100407
44,36.7663
10,6.7990694
13,8.413177
0,21.485607
28,35.598904
38,47.496296
0,16.136593
40,33.559525
17,14.589429
31,28.0593
227,277.56033
11,12.244956
126,104.99485
246,197.22478
190,204.52403
8,4.5265045
11,17.69297
73,49.994133
97,75.81462
304,249.29092
59,48.397556
10,7.907624
11,11.670964
38,34.292515
22,15.147592
44,61.282784
9,6.4120145
3,2.7018998
36,34.06455
5,11.718787
43,21.95511
37,19.739672
39,38.618088
0,13.91047
73,70.75634
45,45.293545
277,225.17917
53,52.049675
49,19.48487
26,32.041054
33,35.835648
80,95.39969
7,8.567444
567,450.22015
140,167.7422
53,48.172203
4,7.315515
29,20.54733
265,230.56436
33,29.05999
67,54.9993
148,120.01466
24,15.802912
0,15.635126
0,17.677774
41,55.789547
37,36.912247
23,23.621548
293,295.32462
91,76.47571
42,51.292133
50,57.208843
4,7.6379113
14,11.928406
14,15.83322
38,43.454403
219,273.59955
130,108.337395
34,31.361475
53,45.216904
55,48.74419
151,160.46703
159,184.4698
16,14.617607
53,41.84229
24,28.289429
227,239.24518
36,30.978413
33,34.543793
45,42.445477
87,91.17117
41,42.00941
19,16.591305
1,3.925431
40,37.81797
44,45.48963
